year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean
2017,May,5,20,Punjab,Rajanpur,1,0,36.73571428571428,24.83142857142857,5.03,2.858571428571428
2017,May,5,21,Punjab,Rajanpur,1,0,38.63857142857143,21.17142857142857,0.13,2.8857142857142857
2017,May,5,18,Punjab,Bahawalnagar,1,0,34.294285714285714,15.957142857142857,0.0,2.551428571428571
2017,May,5,19,Punjab,Bahawalnagar,2,0,36.89714285714285,18.357142857142858,2.0199999999999996,3.0599999999999996
2017,May,5,20,Punjab,Bahawalnagar,1,0,35.63428571428572,26.462857142857143,5.6,2.507142857142857
2017,May,5,21,Punjab,Bahawalnagar,1,0,37.54714285714285,20.30857142857143,0.0,2.207142857142857
2017,June,6,22,Punjab,Lahore,5,0,36.784285714285716,22.37,3.55,2.7157142857142857
2017,June,6,23,Punjab,Lahore,6,0,35.73714285714286,35.817142857142855,36.25,2.8971428571428572
2017,June,6,24,Punjab,Lahore,6,0,36.05142857142857,36.082857142857144,21.910000000000004,2.1714285714285713
2017,June,6,25,Punjab,Lahore,5,0,33.674285714285716,48.037142857142854,34.91,2.0100000000000002
2017,June,6,22,Punjab,Faisalabad,4,0,37.61714285714286,18.95,1.31,2.3128571428571427
2017,June,6,23,Punjab,Faisalabad,4,0,36.354285714285716,33.70285714285715,27.41,2.468571428571429
2017,June,6,24,Punjab,Faisalabad,4,0,37.46,31.50142857142857,6.08,1.7228571428571429
2017,June,6,25,Punjab,Faisalabad,4,0,35.41857142857143,39.277142857142856,13.9,1.9342857142857142
2017,June,6,22,Punjab,Rawalpindi,3,0,34.31142857142857,19.237142857142857,8.23,2.4314285714285715
2017,June,6,23,Punjab,Rawalpindi,4,1,33.21142857142857,34.55142857142857,29.39,1.9728571428571429
2017,June,6,24,Punjab,Rawalpindi,3,0,34.027142857142856,32.56,1.8499999999999999,1.9585714285714286
2017,June,6,25,Punjab,Rawalpindi,3,0,31.59142857142857,47.12285714285714,35.65,1.8842857142857141
2017,June,6,22,Punjab,Gujranwala,3,0,36.33714285714286,23.185714285714287,6.699999999999999,2.6028571428571428
2017,June,6,23,Punjab,Gujranwala,4,0,35.51714285714286,35.67714285714286,30.599999999999998,2.5585714285714287
2017,June,6,24,Punjab,Gujranwala,4,0,35.69714285714286,36.541428571428575,19.23,2.1957142857142857
2017,June,6,25,Punjab,Gujranwala,2,0,33.19857142857143,50.32285714285714,45.519999999999996,1.93
2017,June,6,22,Punjab,Multan,2,0,38.730000000000004,18.455714285714286,0.47,3.567142857142857
2017,June,6,23,Punjab,Multan,4,0,38.01571428571429,31.132857142857144,18.490000000000002,3.6357142857142857
2017,June,6,24,Punjab,Multan,3,0,38.534285714285716,34.410000000000004,1.3399999999999999,3.3085714285714287
2017,June,6,25,Punjab,Multan,2,0,35.28857142857143,49.271428571428565,40.42,3.0728571428571425
2017,June,6,22,Punjab,Sheikhupura,2,0,37.26,20.189999999999998,2.37,2.4657142857142857
2017,June,6,23,Punjab,Sheikhupura,3,0,35.94285714285714,35.55285714285714,33.7,2.6271428571428572
2017,June,6,24,Punjab,Sheikhupura,3,0,36.67285714285714,34.36571428571428,14.54,1.81
2017,June,6,25,Punjab,Sheikhupura,2,0,34.19285714285714,45.395714285714284,24.06,1.8557142857142856
2017,June,6,22,Punjab,Kasur,2,0,36.94571428571429,22.357142857142858,3.1799999999999997,2.9971428571428573
2017,June,6,23,Punjab,Kasur,3,0,35.778571428571425,37.09428571428571,34.34,3.205714285714286
2017,June,6,24,Punjab,Kasur,3,0,36.58428571428572,35.15,22.5,2.442857142857143
2017,June,6,25,Punjab,Kasur,2,0,34.01142857142857,46.785714285714285,26.62,2.19
2017,June,6,22,Punjab,Sialkot,3,0,35.56857142857143,24.03714285714286,11.64,2.7685714285714282
2017,June,6,23,Punjab,Sialkot,3,0,35.30571428571428,35.37571428571429,24.36,2.314285714285714
2017,June,6,24,Punjab,Sialkot,3,0,35.81428571428571,34.035714285714285,15.329999999999998,2.442857142857143
2017,June,6,25,Punjab,Sialkot,2,0,33.00714285714286,50.888571428571424,55.9,1.837142857142857
2017,June,6,22,Punjab,Sargodha,2,0,37.61571428571428,17.235714285714288,1.8099999999999998,2.18
2017,June,6,23,Punjab,Sargodha,2,0,36.46857142857143,31.99857142857143,27.189999999999998,2.0685714285714285
2017,June,6,24,Punjab,Sargodha,2,0,37.43285714285714,30.527142857142856,1.3699999999999999,1.7914285714285716
2017,June,6,25,Punjab,Sargodha,2,0,35.84142857142857,37.269999999999996,11.31,2.1085714285714285
2017,June,6,22,Punjab,Bahawalpur,2,0,38.64857142857143,22.574285714285715,1.67,4.078571428571428
2017,June,6,23,Punjab,Bahawalpur,2,0,37.35142857142857,33.184285714285714,13.23,4.137142857142857
2017,June,6,24,Punjab,Bahawalpur,2,0,38.46,33.02,2.1399999999999997,3.778571428571429
2017,June,6,25,Punjab,Bahawalpur,2,0,34.824285714285715,50.41857142857143,38.83,2.8785714285714286
2017,June,6,22,Punjab,Jhang,2,0,37.61714285714286,18.014285714285712,1.09,2.184285714285714
2017,June,6,23,Punjab,Jhang,3,0,36.558571428571426,32.82142857142857,25.55,2.468571428571429
2017,June,6,24,Punjab,Jhang,2,0,37.824285714285715,30.935714285714283,3.04,1.7757142857142856
2017,June,6,25,Punjab,Jhang,2,0,35.78,38.69285714285714,14.32,2.0828571428571427
2017,June,6,22,Punjab,Gujrat,2,0,35.56857142857143,24.03714285714286,11.64,2.7685714285714282
2017,June,6,23,Punjab,Gujrat,2,0,35.30571428571428,35.37571428571429,24.36,2.314285714285714
2017,June,6,24,Punjab,Gujrat,2,0,35.81428571428571,34.035714285714285,15.329999999999998,2.442857142857143
2017,June,6,25,Punjab,Gujrat,2,0,33.00714285714286,50.888571428571424,55.9,1.837142857142857
2017,June,6,22,Punjab,Rahim Yar Khan,2,0,39.51142857142857,22.87857142857143,0.02,3.8542857142857145
2017,June,6,23,Punjab,Rahim Yar Khan,3,1,36.74571428571428,40.66142857142857,14.190000000000001,4.171428571428572
2017,June,6,24,Punjab,Rahim Yar Khan,3,0,38.348571428571425,35.97714285714286,4.75,4.074285714285714
2017,June,6,25,Punjab,Rahim Yar Khan,2,0,36.29,47.699999999999996,18.41,3.332857142857143
2017,June,6,22,Punjab,Sahiwal,1,0,37.67714285714286,20.84857142857143,2.83,3.198571428571429
2017,June,6,23,Punjab,Sahiwal,2,0,37.18428571428571,31.928571428571427,13.6,3.3885714285714283
2017,June,6,24,Punjab,Sahiwal,2,0,38.23142857142857,31.82714285714286,7.799999999999999,2.48
2017,June,6,25,Punjab,Sahiwal,1,0,35.23571428571429,43.01571428571429,15.959999999999999,2.5628571428571427
2017,June,6,22,Punjab,Okara,2,0,37.324285714285715,20.777142857142856,2.21,2.8528571428571428
2017,June,6,23,Punjab,Okara,2,0,36.104285714285716,36.41571428571429,28.490000000000002,3.1242857142857146
2017,June,6,24,Punjab,Okara,2,0,37.237142857142864,33.98428571428571,16.52,2.085714285714286
2017,June,6,25,Punjab,Okara,2,0,34.44285714285714,45.65,18.03,2.1357142857142857
2017,June,6,22,Punjab,Narowal,1,0,35.410000000000004,26.37857142857143,9.13,2.9699999999999998
2017,June,6,23,Punjab,Narowal,2,0,35.25,35.534285714285716,27.700000000000003,2.8728571428571428
2017,June,6,24,Punjab,Narowal,2,0,35.33142857142857,36.72571428571428,29.009999999999998,2.684285714285714
2017,June,6,25,Punjab,Narowal,1,0,33.098571428571425,50.207142857142856,51.97,2.157142857142857
2017,June,6,22,Punjab,Hafizabad,1,0,37.00714285714286,20.99142857142857,5.21,2.3442857142857143
2017,June,6,23,Punjab,Hafizabad,2,0,35.88428571428572,34.597142857142856,30.94,2.254285714285714
2017,June,6,24,Punjab,Hafizabad,2,0,36.34285714285714,34.28714285714286,10.940000000000001,1.8385714285714285
2017,June,6,25,Punjab,Hafizabad,1,0,33.85142857142857,46.19428571428572,31.51,1.9057142857142857
2017,June,6,22,Punjab,Mandi Bahauddin,1,0,36.339999999999996,22.415714285714284,10.530000000000001,2.3857142857142857
2017,June,6,23,Punjab,Mandi Bahauddin,2,0,35.83,34.08,24.26,1.9642857142857142
2017,June,6,24,Punjab,Mandi Bahauddin,2,0,36.43571428571429,31.97142857142857,6.55,1.9285714285714286
2017,June,6,25,Punjab,Mandi Bahauddin,1,0,33.691428571428574,46.348571428571425,39.760000000000005,1.7428571428571427
2017,June,6,22,Punjab,Pakpattan,1,0,37.67714285714286,20.84857142857143,2.83,3.198571428571429
2017,June,6,23,Punjab,Pakpattan,2,0,37.18428571428571,31.928571428571427,13.6,3.3885714285714283
2017,June,6,24,Punjab,Pakpattan,1,0,38.23142857142857,31.82714285714286,7.799999999999999,2.48
2017,June,6,25,Punjab,Pakpattan,1,0,35.23571428571429,43.01571428571429,15.959999999999999,2.5628571428571427
2017,June,6,22,Punjab,Chiniot,1,0,37.61714285714286,18.95,1.31,2.3128571428571427
2017,June,6,23,Punjab,Chiniot,2,0,36.354285714285716,33.70285714285715,27.41,2.468571428571429
2017,June,6,24,Punjab,Chiniot,2,0,37.46,31.50142857142857,6.08,1.7228571428571429
2017,June,6,25,Punjab,Chiniot,1,0,35.41857142857143,39.277142857142856,13.9,1.9342857142857142
2017,June,6,22,Punjab,Khushab,1,0,35.705714285714286,18.251428571428573,3.81,2.2814285714285716
2017,June,6,23,Punjab,Khushab,1,0,34.74285714285714,33.22857142857143,25.9,1.99
2017,June,6,24,Punjab,Khushab,1,0,35.472857142857144,32.32142857142857,0.85,1.8142857142857143
2017,June,6,25,Punjab,Khushab,1,0,33.91285714285714,39.74,12.5,2.1314285714285712
2017,June,6,22,Punjab,Bhakkar,1,0,37.315714285714286,16.754285714285714,0.07,2.3957142857142855
2017,June,6,23,Punjab,Bhakkar,2,0,37.02571428571429,29.045714285714286,12.68,2.7257142857142855
2017,June,6,24,Punjab,Bhakkar,1,0,38.63428571428572,28.502857142857145,0.26,2.187142857142857
2017,June,6,25,Punjab,Bhakkar,1,0,36.55,37.480000000000004,10.0,2.9957142857142856
2017,June,6,22,Punjab,Layyah,1,0,37.667142857142856,16.462857142857143,0.13,2.5700000000000003
2017,June,6,23,Punjab,Layyah,2,0,37.544285714285714,29.114285714285717,16.89,2.6114285714285717
2017,June,6,24,Punjab,Layyah,1,0,38.901428571428575,30.044285714285714,0.6,2.4914285714285715
2017,June,6,25,Punjab,Layyah,1,0,36.23857142857143,41.03142857142858,23.04,2.955714285714286
2017,June,6,22,Punjab,Muzaffargarh,2,0,38.730000000000004,18.455714285714286,0.47,3.567142857142857
2017,June,6,23,Punjab,Muzaffargarh,3,0,38.01571428571429,31.132857142857144,18.490000000000002,3.6357142857142857
2017,June,6,24,Punjab,Muzaffargarh,3,0,38.534285714285716,34.410000000000004,1.3399999999999999,3.3085714285714287
2017,June,6,25,Punjab,Muzaffargarh,2,0,35.28857142857143,49.271428571428565,40.42,3.0728571428571425
2017,June,6,22,Punjab,Lodhran,1,0,38.64857142857143,22.574285714285715,1.67,4.078571428571428
2017,June,6,23,Punjab,Lodhran,2,0,37.35142857142857,33.184285714285714,13.23,4.137142857142857
2017,June,6,24,Punjab,Lodhran,1,0,38.46,33.02,2.1399999999999997,3.778571428571429
2017,June,6,25,Punjab,Lodhran,1,0,34.824285714285715,50.41857142857143,38.83,2.8785714285714286
2017,June,6,22,Punjab,Vehari,2,0,38.104285714285716,21.891428571428573,3.09,3.6757142857142857
2017,June,6,23,Punjab,Vehari,2,0,37.36,32.00285714285714,10.82,3.741428571428571
2017,June,6,24,Punjab,Vehari,2,0,38.425714285714285,32.292857142857144,5.76,3.2057142857142855
2017,June,6,25,Punjab,Vehari,1,0,34.707142857142856,48.667142857142856,22.8,2.6585714285714284
2017,June,6,22,Punjab,Khanewal,2,0,38.01428571428572,19.62857142857143,1.07,2.9857142857142853
2017,June,6,23,Punjab,Khanewal,2,0,37.699999999999996,31.288571428571426,18.96,3.282857142857143
2017,June,6,24,Punjab,Khanewal,2,0,38.287142857142854,34.87285714285714,2.02,2.7471428571428573
2017,June,6,25,Punjab,Khanewal,2,0,35.215714285714284,47.38857142857143,31.979999999999997,2.697142857142857
2017,June,6,22,Punjab,Toba Tek Singh,2,0,37.715714285714284,19.092857142857145,1.5,2.4971428571428573
2017,June,6,23,Punjab,Toba Tek Singh,2,1,36.91285714285714,32.597142857142856,20.81,2.8057142857142856
2017,June,6,24,Punjab,Toba Tek Singh,2,0,38.26285714285715,31.56714285714286,4.95,2.06
2017,June,6,25,Punjab,Toba Tek Singh,1,0,35.61571428571428,40.71714285714285,19.1,2.3485714285714288
2017,June,6,22,Punjab,Nankana Sahib,1,0,37.26,20.189999999999998,2.37,2.4657142857142857
2017,June,6,23,Punjab,Nankana Sahib,2,0,35.94285714285714,35.55285714285714,33.7,2.6271428571428572
2017,June,6,24,Punjab,Nankana Sahib,2,0,36.67285714285714,34.36571428571428,14.54,1.81
2017,June,6,25,Punjab,Nankana Sahib,1,0,34.19285714285714,45.395714285714284,24.06,1.8557142857142856
2017,June,6,22,Punjab,Attock,1,0,35.034285714285716,18.34857142857143,3.8199999999999994,2.2742857142857145
2017,June,6,23,Punjab,Attock,2,0,33.621428571428574,35.42857142857143,28.93,1.9142857142857144
2017,June,6,24,Punjab,Attock,2,0,34.92714285714286,30.142857142857142,2.9699999999999998,2.1342857142857143
2017,June,6,25,Punjab,Attock,1,0,32.59428571428571,45.67714285714286,32.21,2.608571428571428
2017,June,6,22,Punjab,Chakwal,1,0,34.794285714285714,20.972857142857144,9.89,2.382857142857143
2017,June,6,23,Punjab,Chakwal,1,0,33.92714285714286,35.23571428571429,24.57,2.198571428571429
2017,June,6,24,Punjab,Chakwal,1,0,34.957142857142856,31.584285714285716,1.83,2.031428571428571
2017,June,6,25,Punjab,Chakwal,1,0,32.462857142857146,44.42714285714286,26.51,2.1857142857142855
2017,June,6,22,Punjab,Jhelum,1,0,34.98,23.415714285714284,13.72,2.6471428571428572
2017,June,6,23,Punjab,Jhelum,2,0,34.537142857142854,35.527142857142856,24.169999999999998,2.4299999999999997
2017,June,6,24,Punjab,Jhelum,1,0,35.402857142857144,31.79,4.17,2.414285714285714
2017,June,6,25,Punjab,Jhelum,1,0,32.621428571428574,47.56,44.9,2.085714285714286
2017,June,6,22,Punjab,Mianwali,1,0,36.07,16.71,0.88,2.2857142857142856
2017,June,6,23,Punjab,Mianwali,2,0,35.91142857142857,29.521428571428572,14.850000000000001,2.4171428571428573
2017,June,6,24,Punjab,Mianwali,1,0,36.99714285714286,27.595714285714287,0.28,2.0142857142857142
2017,June,6,25,Punjab,Mianwali,1,0,36.03857142857143,33.55285714285714,3.89,2.8542857142857145
2017,June,6,22,Punjab,D.G. Khan,2,0,38.16857142857143,16.075714285714287,0.13,3.9271428571428575
2017,June,6,23,Punjab,D.G. Khan,2,0,37.33428571428571,29.08142857142857,14.489999999999998,3.3985714285714286
2017,June,6,24,Punjab,D.G. Khan,2,0,38.357142857142854,30.898571428571426,1.5899999999999999,3.3057142857142856
2017,June,6,25,Punjab,D.G. Khan,2,0,34.931428571428576,49.34428571428571,33.26,3.062857142857143
2017,June,6,22,Punjab,Rajanpur,1,0,39.41428571428571,20.447142857142858,0.2,3.7942857142857145
2017,June,6,23,Punjab,Rajanpur,2,0,37.682857142857145,34.13285714285714,7.35,4.422857142857143
2017,June,6,24,Punjab,Rajanpur,2,0,38.887142857142855,33.08571428571428,4.93,4.242857142857143
2017,June,6,25,Punjab,Rajanpur,1,0,35.488571428571426,50.98285714285714,31.689999999999998,3.09
2017,June,6,22,Punjab,Bahawalnagar,2,0,37.68857142857143,22.669999999999998,3.5300000000000002,3.7285714285714286
2017,June,6,23,Punjab,Bahawalnagar,2,0,37.214285714285715,31.99857142857143,10.129999999999999,3.8114285714285714
2017,June,6,24,Punjab,Bahawalnagar,2,0,38.25857142857143,31.737142857142857,7.5,3.1900000000000004
2017,June,6,25,Punjab,Bahawalnagar,1,0,34.89857142857143,45.825714285714284,18.53,2.6785714285714284
2017,July,7,26,Punjab,Lahore,11,0,33.42857142857143,56.22571428571428,53.660000000000004,2.157142857142857
2017,July,7,27,Punjab,Lahore,24,0,35.27428571428572,46.364285714285714,16.2,1.9114285714285713
2017,July,7,28,Punjab,Lahore,25,0,33.72857142857143,54.50285714285714,49.9,2.2457142857142856
2017,July,7,29,Punjab,Lahore,10,0,33.4,57.20428571428572,23.419999999999998,1.9271428571428573
2017,July,7,26,Punjab,Faisalabad,7,0,34.97428571428571,46.30857142857143,20.29,2.3742857142857146
2017,July,7,27,Punjab,Faisalabad,17,0,36.44285714285714,40.287142857142854,29.05,1.9100000000000001
2017,July,7,28,Punjab,Faisalabad,19,1,35.88428571428572,43.56142857142857,11.309999999999999,2.5728571428571425
2017,July,7,29,Punjab,Faisalabad,8,0,35.77285714285714,44.58857142857143,7.25,2.3057142857142856
2017,July,7,26,Punjab,Rawalpindi,6,0,31.87857142857143,55.440000000000005,34.94,1.852857142857143
2017,July,7,27,Punjab,Rawalpindi,14,0,33.66428571428572,46.21857142857143,5.36,1.8414285714285714
2017,July,7,28,Punjab,Rawalpindi,14,0,31.080000000000002,63.72571428571428,118.44,1.6414285714285715
2017,July,7,29,Punjab,Rawalpindi,6,0,30.560000000000002,66.29714285714286,30.759999999999998,1.5114285714285713
2017,July,7,26,Punjab,Gujranwala,6,0,33.16571428571429,57.878571428571426,56.589999999999996,1.8228571428571427
2017,July,7,27,Punjab,Gujranwala,15,0,34.604285714285716,49.91285714285714,19.39,1.7928571428571427
2017,July,7,28,Punjab,Gujranwala,13,0,33.14,58.925714285714285,64.78999999999999,1.9942857142857144
2017,July,7,29,Punjab,Gujranwala,7,0,32.505714285714284,63.86428571428571,50.87,1.662857142857143
2017,July,7,26,Punjab,Multan,5,0,35.5,48.29,8.52,2.5185714285714282
2017,July,7,27,Punjab,Multan,12,0,38.76142857142857,33.074285714285715,1.82,4.692857142857143
2017,July,7,28,Punjab,Multan,13,1,37.424285714285716,39.41142857142857,8.4,4.408571428571428
2017,July,7,29,Punjab,Multan,5,0,36.035714285714285,47.68142857142857,10.95,3.0485714285714285
2017,July,7,26,Punjab,Sheikhupura,4,0,34.034285714285716,52.09428571428571,35.379999999999995,2.2142857142857144
2017,July,7,27,Punjab,Sheikhupura,12,0,35.902857142857144,43.08428571428572,19.58,1.922857142857143
2017,July,7,28,Punjab,Sheikhupura,13,0,34.88285714285714,48.13857142857143,22.33,2.3742857142857146
2017,July,7,29,Punjab,Sheikhupura,5,0,34.65,49.94571428571429,15.129999999999999,2.1185714285714288
2017,July,7,26,Punjab,Kasur,4,0,33.604285714285716,55.278571428571425,44.44,2.415714285714286
2017,July,7,27,Punjab,Kasur,10,0,35.787142857142854,43.80428571428571,11.379999999999999,2.52
2017,July,7,28,Punjab,Kasur,12,0,34.27428571428572,50.98571428571428,36.66,2.488571428571429
2017,July,7,29,Punjab,Kasur,5,0,33.85285714285714,53.54,17.02,2.29
2017,July,7,26,Punjab,Sialkot,5,0,32.94285714285714,58.019999999999996,54.93,1.7785714285714287
2017,July,7,27,Punjab,Sialkot,11,0,34.38142857142857,50.67714285714286,17.59,1.852857142857143
2017,July,7,28,Punjab,Sialkot,11,0,32.785714285714285,61.488571428571426,75.45,1.8057142857142858
2017,July,7,29,Punjab,Sialkot,6,0,31.957142857142856,67.32714285714285,78.79,1.502857142857143
2017,July,7,26,Punjab,Sargodha,5,0,35.44428571428572,43.81142857142857,17.310000000000002,2.217142857142857
2017,July,7,27,Punjab,Sargodha,9,0,36.308571428571426,40.39142857142857,38.25,1.955714285714286
2017,July,7,28,Punjab,Sargodha,9,0,35.81857142857143,45.71142857142858,14.629999999999999,2.542857142857143
2017,July,7,29,Punjab,Sargodha,4,0,35.76,46.04857142857143,9.24,2.1714285714285713
2017,July,7,26,Punjab,Bahawalpur,4,0,35.66142857142857,46.667142857142856,4.6,2.577142857142857
2017,July,7,27,Punjab,Bahawalpur,10,1,37.92,35.07,2.09,5.025714285714286
2017,July,7,28,Punjab,Bahawalpur,9,0,36.83571428571429,40.33,6.44,4.28
2017,July,7,29,Punjab,Bahawalpur,3,0,35.39142857142857,49.44571428571429,13.459999999999999,2.84
2017,July,7,26,Punjab,Jhang,4,0,35.47714285714286,43.9,17.71,2.1857142857142855
2017,July,7,27,Punjab,Jhang,10,0,36.68142857142857,39.00285714285714,30.58,1.9271428571428573
2017,July,7,28,Punjab,Jhang,9,0,36.25714285714286,42.99,11.16,2.815714285714286
2017,July,7,29,Punjab,Jhang,5,0,36.394285714285715,42.81714285714286,6.52,2.2814285714285716
2017,July,7,26,Punjab,Gujrat,4,0,32.94285714285714,58.019999999999996,54.93,1.7785714285714287
2017,July,7,27,Punjab,Gujrat,9,0,34.38142857142857,50.67714285714286,17.59,1.852857142857143
2017,July,7,28,Punjab,Gujrat,8,0,32.785714285714285,61.488571428571426,75.45,1.8057142857142858
2017,July,7,29,Punjab,Gujrat,4,0,31.957142857142856,67.32714285714285,78.79,1.502857142857143
2017,July,7,26,Punjab,Rahim Yar Khan,4,0,36.05714285714286,46.34571428571429,7.15,2.77
2017,July,7,27,Punjab,Rahim Yar Khan,10,0,37.86714285714286,37.61857142857143,0.04,4.998571428571429
2017,July,7,28,Punjab,Rahim Yar Khan,11,0,37.798571428571435,38.44,1.25,4.062857142857143
2017,July,7,29,Punjab,Rahim Yar Khan,6,0,34.720000000000006,56.80428571428571,33.089999999999996,2.6314285714285717
2017,July,7,26,Punjab,Sahiwal,3,0,35.371428571428574,46.16857142857143,12.26,2.494285714285714
2017,July,7,27,Punjab,Sahiwal,7,0,37.58571428571429,36.145714285714284,10.75,3.5857142857142854
2017,July,7,28,Punjab,Sahiwal,8,0,35.862857142857145,44.36571428571428,16.72,3.0742857142857143
2017,July,7,29,Punjab,Sahiwal,3,0,35.50285714285714,46.114285714285714,6.9799999999999995,2.6285714285714286
2017,July,7,26,Punjab,Okara,3,0,34.212857142857146,52.15571428571429,28.11,2.6042857142857145
2017,July,7,27,Punjab,Okara,8,0,36.47428571428571,40.99714285714286,13.66,2.6757142857142857
2017,July,7,28,Punjab,Okara,8,0,35.20428571428572,46.878571428571426,19.81,2.6357142857142857
2017,July,7,29,Punjab,Okara,4,0,34.77571428571429,48.92857142857143,12.02,2.5157142857142856
