year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean,month_sin,month_cos,week_sin,week_cos,t1_cases,t2_cases,T2M_lag1,PRECTOTCORR_lag1,PRECTOTCORR_lag2,water_proxy,district_encoded,isOutbreak
2017,December,12,50,Punjab,bahawalpur,3,0,12.135714285714286,52.80714285714286,11.03,2.28,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,3.0,2.0,15.734285714285717,0.02,0.0,11.05,2.0,0
2017,December,12,51,Punjab,bahawalpur,2,0,17.482857142857142,36.01428571428571,0.0,1.98,-2.4492935982947064e-16,1.0,-0.1205366802553236,0.992708874098054,3.0,3.0,12.135714285714286,11.03,0.02,11.03,2.0,0
2018,January,1,1,Punjab,bahawalpur,2,0,13.748571428571427,28.36428571428572,0.0,2.1014285714285714,0.4999999999999999,0.8660254037844387,0.120536680255323,0.992708874098054,2.0,3.0,17.482857142857142,0.0,11.03,0.0,2.0,0
2018,January,1,2,Punjab,bahawalpur,3,0,15.901428571428571,26.50857142857143,0.0,1.8128571428571427,0.4999999999999999,0.8660254037844387,0.2393156642875577,0.970941817426052,2.0,2.0,13.748571428571427,0.0,0.0,0.0,2.0,0
2018,January,1,3,Punjab,bahawalpur,3,0,14.991428571428573,22.51142857142857,0.0,2.697142857142857,0.4999999999999999,0.8660254037844387,0.3546048870425356,0.9350162426854148,3.0,2.0,15.901428571428571,0.0,0.0,0.0,2.0,0
2018,January,1,4,Punjab,bahawalpur,2,0,14.627142857142855,28.29428571428572,0.0,2.5142857142857147,0.4999999999999999,0.8660254037844387,0.4647231720437685,0.8854560256532099,3.0,3.0,14.991428571428573,0.0,0.0,0.0,2.0,0
2018,February,2,5,Punjab,bahawalpur,2,0,16.735714285714288,22.978571428571428,0.0,2.691428571428572,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,2.0,3.0,14.627142857142855,0.0,0.0,0.0,2.0,0
2018,February,2,6,Punjab,bahawalpur,3,0,15.828571428571427,18.78,1.57,2.7271428571428573,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2.0,2.0,16.735714285714288,0.0,0.0,1.57,2.0,0
2018,February,2,7,Punjab,bahawalpur,2,0,18.31,39.371428571428574,0.22,2.4285714285714284,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,15.828571428571427,1.57,0.0,1.79,2.0,0
2018,February,2,8,Punjab,bahawalpur,2,0,21.912857142857145,32.39857142857143,0.7000000000000001,2.5471428571428567,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,3.0,18.31,0.22,1.57,0.92,2.0,0
2018,March,3,9,Punjab,bahawalpur,1,0,24.40285714285714,34.29857142857143,0.06,2.38,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,2.0,2.0,21.912857142857145,0.7000000000000001,0.22,0.76,2.0,0
2018,March,3,10,Punjab,bahawalpur,2,0,23.84142857142857,27.01,0.0,2.707142857142857,1.0,6.123233995736766e-17,0.9350162426854148,0.3546048870425355,1.0,2.0,24.40285714285714,0.06,0.7000000000000001,0.06,2.0,0
2018,March,3,11,Punjab,bahawalpur,2,0,25.64,19.638571428571428,0.0,2.4971428571428573,1.0,6.123233995736766e-17,0.970941817426052,0.239315664287558,2.0,1.0,23.84142857142857,0.0,0.06,0.0,2.0,0
2018,March,3,12,Punjab,bahawalpur,1,0,25.77285714285714,28.62285714285714,1.49,2.611428571428572,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,2.0,2.0,25.64,0.0,0.0,1.49,2.0,0
